,aljazeera,alternet,americanconservative,americanspectator,americanthinker,ap,atlantic,bbc,breitbart,businessinsider,buzzfeed,canary,cbs,cnn,commondreams,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,federalist,fox,freebeacon,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,lewrockwell,mintpress,motherjones,nationalreview,nbc,newyorker,npr,nypost,nytimes,observerny,pjmedia,rawstory,redstate,rt,slate,spectator,townhall,truthdig,usatoday,veteranstoday,vice,vox,wapo,wsj
independent,69.92158713012141,57.905480070001445,69.92158713012141,71.85233188065581,71.85233188065581,69.92158713012141,57.905480070001445,69.92158713012141,69.92158713012141,74.13177852601804,69.92158713012141,69.56771127565096,70.55110040483402,72.13907281903028,74.44408238678304,88.43137966543131,79.04833747071848,74.44408238678304,81.34616021409988,100.0,73.61948678444523,100.0,78.66851810318029,100.0,81.4902074646901,65.60401895893501,72.23531119703514,100.0,83.63950022490779,83.63950022490779,81.34616021409988,83.15583453939496,83.63950022490779,96.72790004498155,78.66851810318029,83.63950022490779,89.65271141040722,76.74736090592295,83.63950022490779,78.54340569959523,77.09530031487091,70.73344828561903,83.63950022490779,83.63950022490779,74.44408238678304,72.23531119703514,72.23531119703514,86.11765559851757,78.05008621421428,72.23531119703514,72.23531119703514,71.380813850743,72.13907281903028,72.23531119703514,90.74510373234504,69.92158713012141
infowars,60.19318599644665,93.45580008996312,71.85233188065581,69.13107076215275,69.13107076215275,71.85233188065581,93.45580008996312,60.19318599644665,62.052103792799485,74.13177852601804,87.54021458143603,63.8584747124991,70.55110040483402,72.13907281903028,78.54340569959523,88.43137966543131,76.86275933086262,72.13907281903028,90.74510373234504,95.37255186617253,100.0,67.44301651799513,86.11765559851757,74.44408238678304,88.43137966543131,64.00690049479714,71.380813850743,83.63950022490779,100.0,83.63950022490779,78.54340569959523,78.54340569959523,76.74736090592295,78.17237080795053,78.54340569959523,74.86652334390904,74.5490352639489,78.54340569959523,70.18975069548344,65.91671618599466,78.54340569959523,83.63950022490779,73.21670756334608,65.21710036431148,78.54340569959523,78.54340569959523,88.2022758337376,70.73344828561903,83.63950022490779,83.63950022490779,96.72790004498155,78.54340569959523,83.63950022490779,83.63950022490779,81.34616021409988,83.15583453939496
intercept,65.83827354181504,69.92158713012141,69.13107076215275,61.214917104043046,61.214917104043046,69.13107076215275,69.92158713012141,65.83827354181504,69.92158713012141,58.80531416156176,57.905480070001445,93.45580008996312,86.50878626788017,70.55110040483402,72.0431657292691,74.44408238678304,72.0431657292691,100.0,97.68627593308626,93.0588277992588,100.0,64.30560358039135,78.05008621421428,72.13907281903028,100.0,73.61948678444523,72.13907281903028,83.63950022490779,83.63950022490779,100.0,84.47906711561083,65.29413899629394,93.0588277992588,93.0588277992588,90.18370013494467,92.68336207140476,93.0588277992588,80.23153290665772,86.50878626788017,93.0588277992588,73.51821764733582,71.28743942272581,93.0588277992588,65.29413899629394,84.47906711561083,72.7215955555241,93.0588277992588,93.0588277992588,76.17875275875589,68.78615581953284,59.5263588036405,78.54340569959523,78.54340569959523,77.09530031487091,83.63950022490779,78.54340569959523
jacobinmag,57.905480070001445,71.85233188065581,61.214917104043046,63.784489936425274,63.784489936425274,61.214917104043046,71.85233188065581,57.905480070001445,62.33530100583307,76.40455166747519,59.06604264065884,62.052103792799485,86.11765559851757,86.11765559851757,70.36987469682589,72.13907281903028,81.4902074646901,70.55110040483402,74.5490352639489,80.23153290665772,93.0588277992588,70.55110040483402,80.36740026988936,100.0,74.44408238678304,71.00912053632923,72.23531119703514,81.34616021409988,78.54340569959523,84.47906711561083,100.0,62.33530100583307,71.00912053632923,66.39121660638185,62.33530100583307,62.33530100583307,66.63099695786978,63.8584747124991,62.33530100583307,72.91855412056492,68.95813423122166,62.33530100583307,76.74736090592295,89.65271141040722,62.33530100583307,66.39121660638185,69.92158713012141,79.17648339777637,62.33530100583307,62.33530100583307,71.7573984977559,82.22794822168429,71.380813850743,63.343716998149176,93.0588277992588,93.0588277992588
jpost,93.45580008996312,69.13107076215275,63.784489936425274,59.06604264065884,59.06604264065884,63.784489936425274,69.13107076215275,93.45580008996312,69.92158713012141,100.0,81.4902074646901,90.74510373234504,86.11765559851757,73.61948678444523,74.44408238678304,100.0,81.4902074646901,86.11765559851757,73.82320035985246,95.37255186617253,97.68627593308626,70.55110040483402,73.61948678444523,70.55110040483402,72.13907281903028,64.00690049479714,90.74510373234504,83.15583453939496,78.54340569959523,65.29413899629394,62.33530100583307,100.0,100.0,100.0,86.11765559851757,70.55110040483402,100.0,100.0,93.0588277992588,97.68627593308626,100.0,81.4902074646901,88.43137966543131,100.0,74.44408238678304,72.13907281903028,100.0,70.55110040483402,86.11765559851757,73.61948678444523,100.0,100.0,61.701051948629946,58.288746197337225,69.92158713012141,74.5490352639489
lewrockwell,69.92158713012141,61.214917104043046,59.06604264065884,74.13177852601804,74.13177852601804,59.06604264065884,61.214917104043046,69.92158713012141,60.19318599644665,69.92158713012141,69.92158713012141,69.92158713012141,73.61948678444523,100.0,74.44408238678304,70.55110040483402,88.43137966543131,73.61948678444523,97.68627593308626,93.0588277992588,100.0,100.0,86.11765559851757,86.11765559851757,100.0,76.86275933086262,69.92158713012141,83.63950022490779,76.74736090592295,93.0588277992588,71.00912053632923,100.0,100.0,79.17648339777637,74.13177852601804,74.13177852601804,72.91855412056492,63.343716998149176,74.13177852601804,74.13177852601804,80.92054256716199,76.40455166747519,74.13177852601804,71.00912053632923,85.36672414280952,74.13177852601804,68.87202625507615,85.36672414280952,74.13177852601804,63.343716998149176,87.54021458143603,97.68627593308626,74.13177852601804,74.13177852601804,62.33530100583307,93.0588277992588
mintpress,71.85233188065581,63.784489936425274,74.13177852601804,69.92158713012141,69.92158713012141,74.13177852601804,63.784489936425274,71.85233188065581,65.83827354181504,62.052103792799485,74.13177852601804,69.92158713012141,73.61948678444523,100.0,72.13907281903028,86.11765559851757,72.91855412056492,100.0,70.46034857307923,74.13177852601804,81.4902074646901,93.0588277992588,86.11765559851757,73.61948678444523,70.55110040483402,91.65774923946745,72.23531119703514,96.72790004498155,78.17237080795053,93.0588277992588,66.39121660638185,100.0,79.17648339777637,100.0,78.05008621421428,66.7918123663747,70.55110040483402,70.55110040483402,78.05008621421428,100.0,70.55110040483402,70.55110040483402,69.74413182725523,70.46034857307923,70.55110040483402,79.04833747071848,68.36029924585942,70.55110040483402,78.54340569959523,70.46034857307923,70.55110040483402,100.0,67.44301651799513,64.30560358039135,70.55110040483402,70.55110040483402
motherjones,69.13107076215275,59.06604264065884,69.92158713012141,69.92158713012141,69.92158713012141,69.92158713012141,59.06604264065884,69.13107076215275,57.905480070001445,69.92158713012141,74.13177852601804,69.92158713012141,100.0,67.44301651799513,70.46034857307923,73.61948678444523,79.30542282081444,100.0,88.43137966543131,76.86275933086262,88.43137966543131,97.68627593308626,70.55110040483402,100.0,86.11765559851757,64.00690049479714,96.72790004498155,78.66851810318029,78.54340569959523,90.18370013494467,62.33530100583307,86.11765559851757,74.13177852601804,78.05008621421428,100.0,67.52533519203436,70.46034857307923,78.66851810318029,61.07713662431957,61.07713662431957,68.36029924585942,78.66851810318029,61.07713662431957,61.07713662431957,64.30560358039135,62.26430245273031,61.07713662431957,69.74413182725523,65.83827354181504,61.07713662431957,72.13907281903028,78.05008621421428,61.07713662431957,78.66851810318029,66.39121660638185,71.7573984977559
nationalreview,61.214917104043046,74.13177852601804,69.92158713012141,66.87251282013307,66.87251282013307,69.92158713012141,74.13177852601804,61.214917104043046,93.45580008996312,62.33530100583307,58.80531416156176,87.54021458143603,69.56771127565096,64.30560358039135,80.23153290665772,100.0,88.43137966543131,78.17237080795053,75.84401156437751,93.0588277992588,100.0,100.0,70.55110040483402,100.0,73.61948678444523,66.7918123663747,77.21246067237321,83.63950022490779,74.86652334390904,92.68336207140476,62.33530100583307,70.55110040483402,74.13177852601804,66.7918123663747,67.52533519203436,100.0,72.13907281903028,93.0588277992588,94.82635570520361,72.13907281903028,76.74736090592295,76.74736090592295,90.460271283581,78.92097056791478,76.74736090592295,76.74736090592295,75.08042916287204,76.40455166747519,76.74736090592295,94.82635570520361,73.01757253576034,76.74736090592295,94.82635570520361,76.40455166747519,76.74736090592295,78.92097056791478
nbc,63.784489936425274,69.92158713012141,66.87251282013307,57.905480070001445,57.905480070001445,66.87251282013307,69.92158713012141,63.784489936425274,69.92158713012141,69.92158713012141,76.40455166747519,57.905480070001445,63.8584747124991,70.55110040483402,87.54021458143603,100.0,68.36029924585942,81.4902074646901,97.68627593308626,69.74413182725523,74.44408238678304,81.4902074646901,69.74413182725523,78.05008621421428,100.0,72.0431657292691,72.23531119703514,89.65271141040722,74.5490352639489,93.0588277992588,66.63099695786978,100.0,72.91855412056492,70.55110040483402,70.46034857307923,72.13907281903028,100.0,93.0588277992588,78.54340569959523,83.63950022490779,72.23531119703514,64.00690049479714,100.0,100.0,86.11765559851757,70.55110040483402,100.0,100.0,93.0588277992588,97.68627593308626,100.0,81.4902074646901,88.43137966543131,100.0,74.44408238678304,72.13907281903028
newyorker,59.06604264065884,69.92158713012141,57.905480070001445,69.92158713012141,69.92158713012141,57.905480070001445,69.92158713012141,59.06604264065884,71.85233188065581,60.19318599644665,100.0,59.06604264065884,93.45580008996312,70.55110040483402,72.13907281903028,80.23153290665772,97.68627593308626,92.68336207140476,97.68627593308626,93.0588277992588,72.13907281903028,88.43137966543131,70.46034857307923,86.11765559851757,100.0,81.4902074646901,78.05008621421428,76.74736090592295,78.54340569959523,80.23153290665772,63.8584747124991,100.0,63.343716998149176,70.55110040483402,78.66851810318029,93.0588277992588,93.0588277992588,100.0,76.74736090592295,73.51821764733582,70.18975069548344,89.65271141040722,96.72790004498155,76.86275933086262,74.44408238678304,74.44408238678304,88.2022758337376,78.54340569959523,74.44408238678304,74.44408238678304,74.13177852601804,74.5490352639489,74.44408238678304,92.68336207140476,72.91855412056492,74.44408238678304
npr,74.13177852601804,66.87251282013307,69.92158713012141,69.92158713012141,69.92158713012141,69.92158713012141,66.87251282013307,74.13177852601804,69.13107076215275,65.83827354181504,69.92158713012141,81.4902074646901,62.052103792799485,86.50878626788017,72.13907281903028,74.44408238678304,84.47906711561083,79.17648339777637,81.4902074646901,80.23153290665772,100.0,100.0,70.55110040483402,86.11765559851757,86.11765559851757,64.00690049479714,68.95813423122166,83.63950022490779,70.18975069548344,86.50878626788017,62.33530100583307,93.0588277992588,74.13177852601804,78.05008621421428,61.07713662431957,94.82635570520361,78.54340569959523,76.74736090592295,100.0,100.0,62.33530100583307,93.0588277992588,78.54340569959523,83.63950022490779,72.23531119703514,64.00690049479714,100.0,100.0,86.11765559851757,70.55110040483402,100.0,100.0,93.0588277992588,97.68627593308626,100.0,81.4902074646901
nypost,69.92158713012141,57.905480070001445,69.92158713012141,76.86275933086262,76.86275933086262,69.92158713012141,57.905480070001445,69.92158713012141,61.214917104043046,57.905480070001445,62.052103792799485,69.92158713012141,90.74510373234504,86.11765559851757,70.55110040483402,78.54340569959523,88.43137966543131,81.4902074646901,88.43137966543131,93.0588277992588,70.55110040483402,74.44408238678304,79.04833747071848,84.47906711561083,70.55110040483402,64.00690049479714,67.1158024321894,78.54340569959523,65.91671618599466,93.0588277992588,72.91855412056492,97.68627593308626,74.13177852601804,100.0,61.07713662431957,72.13907281903028,83.63950022490779,73.51821764733582,100.0,100.0,68.52995033852136,76.86275933086262,74.13177852601804,75.84401156437751,72.0431657292691,92.68336207140476,95.37255186617253,74.44408238678304,76.86275933086262,76.86275933086262,90.74510373234504,79.04833747071848,76.86275933086262,76.86275933086262,75.84401156437751,76.74736090592295
nytimes,69.92158713012141,69.92158713012141,76.86275933086262,72.23531119703514,72.23531119703514,76.86275933086262,69.92158713012141,69.92158713012141,63.784489936425274,93.45580008996312,69.92158713012141,74.13177852601804,69.92158713012141,86.11765559851757,86.11765559851757,72.0431657292691,88.43137966543131,79.04833747071848,100.0,93.0588277992588,86.11765559851757,72.13907281903028,68.36029924585942,85.9261659403279,100.0,100.0,72.23531119703514,77.09530031487091,78.54340569959523,73.51821764733582,68.95813423122166,100.0,80.92054256716199,70.55110040483402,68.36029924585942,76.74736090592295,72.23531119703514,70.18975069548344,62.33530100583307,68.52995033852136,100.0,70.55110040483402,74.13177852601804,100.0,62.33530100583307,93.0588277992588,78.54340569959523,83.63950022490779,72.23531119703514,64.00690049479714,100.0,100.0,86.11765559851757,70.55110040483402,100.0,100.0
observerny,66.87251282013307,69.92158713012141,72.23531119703514,69.92158713012141,69.92158713012141,72.23531119703514,69.92158713012141,66.87251282013307,59.06604264065884,69.92158713012141,62.33530100583307,74.13177852601804,69.92158713012141,73.61948678444523,73.61948678444523,70.36987469682589,74.44408238678304,76.86275933086262,74.44408238678304,97.68627593308626,73.61948678444523,100.0,70.55110040483402,86.11765559851757,100.0,86.11765559851757,72.23531119703514,70.73344828561903,83.63950022490779,71.28743942272581,62.33530100583307,81.4902074646901,76.40455166747519,70.55110040483402,78.66851810318029,76.74736090592295,64.00690049479714,89.65271141040722,93.0588277992588,76.86275933086262,70.55110040483402,100.0,65.83827354181504,57.905480070001445,93.45580008996312,69.92158713012141,71.85233188065581,69.13107076215275,61.214917104043046,63.784489936425274,59.06604264065884,74.13177852601804,69.92158713012141,69.92158713012141,66.87251282013307,57.905480070001445
pjmedia,57.905480070001445,76.86275933086262,69.92158713012141,64.68253490875809,64.68253490875809,69.92158713012141,76.86275933086262,57.905480070001445,74.13177852601804,71.85233188065581,69.92158713012141,58.80531416156176,69.92158713012141,73.61948678444523,100.0,74.44408238678304,72.13907281903028,72.0431657292691,72.13907281903028,81.34616021409988,100.0,70.55110040483402,78.54340569959523,95.37255186617253,93.0588277992588,70.55110040483402,64.00690049479714,83.63950022490779,73.21670756334608,93.0588277992588,76.74736090592295,88.43137966543131,74.13177852601804,69.74413182725523,61.07713662431957,90.460271283581,100.0,96.72790004498155,78.54340569959523,74.13177852601804,74.13177852601804,65.83827354181504,100.0,72.23531119703514,78.54340569959523,67.03450639325088,81.4902074646901,65.60401895893501,95.37255186617253,64.91063717737747,60.66669086246645,71.380813850743,74.13177852601804,97.68627593308626,65.60401895893501,65.60401895893501
rawstory,69.92158713012141,72.23531119703514,64.68253490875809,81.4902074646901,81.4902074646901,64.68253490875809,72.23531119703514,69.92158713012141,69.92158713012141,69.13107076215275,60.19318599644665,76.40455166747519,87.54021458143603,100.0,100.0,74.44408238678304,100.0,81.4902074646901,100.0,90.74510373234504,100.0,86.11765559851757,70.46034857307923,81.92923735624956,97.68627593308626,100.0,64.00690049479714,83.63950022490779,65.21710036431148,65.29413899629394,89.65271141040722,100.0,71.00912053632923,70.46034857307923,61.07713662431957,78.92097056791478,100.0,76.86275933086262,83.63950022490779,75.84401156437751,100.0,57.905480070001445,72.23531119703514,100.0,74.44408238678304,97.68627593308626,68.87202625507615,78.54340569959523,65.29413899629394,74.44408238678304,72.13907281903028,73.51821764733582,70.55110040483402,90.74510373234504,96.72790004498155,72.23531119703514
redstate,69.92158713012141,69.92158713012141,81.4902074646901,69.92158713012141,69.92158713012141,81.4902074646901,69.92158713012141,69.92158713012141,69.92158713012141,61.214917104043046,65.83827354181504,100.0,57.905480070001445,69.56771127565096,67.44301651799513,72.13907281903028,70.55110040483402,81.4902074646901,70.55110040483402,97.68627593308626,95.37255186617253,73.61948678444523,70.55110040483402,86.11765559851757,100.0,100.0,72.0431657292691,74.44408238678304,78.54340569959523,84.47906711561083,62.33530100583307,74.44408238678304,85.36672414280952,70.55110040483402,64.30560358039135,76.74736090592295,86.11765559851757,74.44408238678304,72.23531119703514,72.0431657292691,62.33530100583307,93.45580008996312,78.54340569959523,74.44408238678304,100.0,76.86275933086262,64.00690049479714,72.13907281903028,78.66851810318029,66.7918123663747,79.17648339777637,64.00690049479714,97.68627593308626,63.343716998149176,59.5263588036405,70.73344828561903
rt,76.86275933086262,64.68253490875809,69.92158713012141,62.33530100583307,62.33530100583307,69.92158713012141,64.68253490875809,76.86275933086262,66.87251282013307,63.784489936425274,57.905480070001445,69.92158713012141,59.06604264065884,63.8584747124991,64.30560358039135,70.46034857307923,86.11765559851757,88.43137966543131,86.11765559851757,74.5490352639489,93.0588277992588,100.0,100.0,88.2022758337376,81.4902074646901,93.0588277992588,66.7918123663747,72.23531119703514,78.54340569959523,72.7215955555241,66.39121660638185,72.13907281903028,74.13177852601804,79.04833747071848,62.26430245273031,76.74736090592295,70.55110040483402,74.44408238678304,64.00690049479714,92.68336207140476,93.0588277992588,69.92158713012141,67.03450639325088,97.68627593308626,76.86275933086262,100.0,64.00690049479714,76.86275933086262,64.00690049479714,72.13907281903028,78.66851810318029,66.7918123663747,79.17648339777637,64.00690049479714,97.68627593308626,63.343716998149176
slate,72.23531119703514,81.4902074646901,62.33530100583307,79.30542282081444,79.30542282081444,62.33530100583307,81.4902074646901,72.23531119703514,57.905480070001445,59.06604264065884,93.45580008996312,62.052103792799485,81.4902074646901,93.45580008996312,70.55110040483402,80.23153290665772,73.61948678444523,72.91855412056492,73.61948678444523,73.82320035985246,80.23153290665772,100.0,67.44301651799513,78.66851810318029,88.43137966543131,97.68627593308626,64.00690049479714,72.23531119703514,88.2022758337376,93.0588277992588,69.92158713012141,100.0,68.87202625507615,68.36029924585942,61.07713662431957,75.08042916287204,100.0,88.2022758337376,100.0,95.37255186617253,78.54340569959523,71.85233188065581,81.4902074646901,68.87202625507615,64.00690049479714,64.00690049479714,100.0,76.86275933086262,100.0,74.44408238678304,100.0,76.74736090592295,61.07713662431957,70.55110040483402,74.13177852601804,100.0
spectator,69.92158713012141,69.92158713012141,79.30542282081444,69.92158713012141,69.92158713012141,79.30542282081444,69.92158713012141,69.92158713012141,69.92158713012141,74.13177852601804,69.92158713012141,69.92158713012141,69.92158713012141,62.052103792799485,70.55110040483402,87.54021458143603,100.0,79.30542282081444,100.0,97.68627593308626,95.37255186617253,93.0588277992588,64.30560358039135,86.11765559851757,100.0,100.0,64.00690049479714,86.11765559851757,70.73344828561903,93.0588277992588,79.17648339777637,70.55110040483402,85.36672414280952,70.55110040483402,69.74413182725523,76.40455166747519,100.0,78.54340569959523,100.0,74.44408238678304,83.63950022490779,69.13107076215275,65.60401895893501,78.54340569959523,72.13907281903028,76.86275933086262,76.86275933086262,100.0,88.43137966543131,74.13177852601804,88.43137966543131,72.91855412056492,88.43137966543131,73.01757253576034,65.83827354181504,68.36029924585942
townhall,64.68253490875809,62.33530100583307,69.92158713012141,57.905480070001445,57.905480070001445,69.92158713012141,62.33530100583307,64.68253490875809,69.92158713012141,69.92158713012141,71.85233188065581,62.33530100583307,74.13177852601804,90.74510373234504,86.50878626788017,72.13907281903028,100.0,88.43137966543131,100.0,70.46034857307923,93.0588277992588,97.68627593308626,70.55110040483402,78.05008621421428,74.44408238678304,81.4902074646901,68.52995033852136,78.05008621421428,83.63950022490779,76.17875275875589,62.33530100583307,86.11765559851757,74.13177852601804,78.54340569959523,65.83827354181504,76.74736090592295,93.0588277992588,74.44408238678304,86.11765559851757,76.86275933086262,72.23531119703514,61.214917104043046,95.37255186617253,65.29413899629394,78.66851810318029,64.00690049479714,100.0,88.43137966543131,100.0,59.06604264065884,72.23531119703514,95.37255186617253,72.23531119703514,96.72790004498155,72.23531119703514,94.82635570520361
truthdig,81.4902074646901,79.30542282081444,57.905480070001445,83.80393153160384,83.80393153160384,57.905480070001445,79.30542282081444,81.4902074646901,76.86275933086262,69.92158713012141,69.13107076215275,69.92158713012141,74.13177852601804,69.92158713012141,86.11765559851757,72.13907281903028,80.23153290665772,68.36029924585942,78.17237080795053,88.43137966543131,74.13177852601804,100.0,70.55110040483402,80.36740026988936,72.13907281903028,88.43137966543131,65.60401895893501,72.23531119703514,83.63950022490779,68.78615581953284,62.33530100583307,73.61948678444523,63.343716998149176,70.46034857307923,61.07713662431957,94.82635570520361,97.68627593308626,74.44408238678304,70.55110040483402,76.86275933086262,64.00690049479714,63.784489936425274,64.91063717737747,74.44408238678304,66.7918123663747,72.13907281903028,74.44408238678304,74.13177852601804,59.06604264065884,100.0,67.03450639325088,57.905480070001445,70.55110040483402,79.04833747071848,70.55110040483402,78.54340569959523
usatoday,69.92158713012141,69.92158713012141,83.80393153160384,91.65774923946745,91.65774923946745,83.80393153160384,69.92158713012141,69.92158713012141,72.23531119703514,66.87251282013307,61.214917104043046,60.19318599644665,58.80531416156176,69.92158713012141,86.11765559851757,70.55110040483402,74.44408238678304,97.68627593308626,81.4902074646901,75.84401156437751,76.86275933086262,81.4902074646901,100.0,73.61948678444523,100.0,100.0,64.00690049479714,72.23531119703514,96.72790004498155,59.5263588036405,71.7573984977559,100.0,87.54021458143603,70.55110040483402,72.13907281903028,73.01757253576034,100.0,74.13177852601804,100.0,90.74510373234504,100.0,59.06604264065884,60.66669086246645,72.13907281903028,79.17648339777637,78.66851810318029,100.0,88.43137966543131,72.23531119703514,67.03450639325088,100.0,68.95813423122166,88.43137966543131,87.54021458143603,72.0431657292691,72.0431657292691
veteranstoday,62.33530100583307,57.905480070001445,91.65774923946745,69.92158713012141,69.92158713012141,91.65774923946745,57.905480070001445,62.33530100583307,69.92158713012141,57.905480070001445,63.784489936425274,65.83827354181504,76.40455166747519,69.92158713012141,73.61948678444523,86.11765559851757,78.54340569959523,84.47906711561083,92.68336207140476,97.68627593308626,93.0588277992588,88.43137966543131,93.0588277992588,86.11765559851757,70.55110040483402,74.44408238678304,73.61948678444523,71.380813850743,78.54340569959523,78.54340569959523,82.22794822168429,100.0,97.68627593308626,100.0,78.05008621421428,76.74736090592295,81.4902074646901,74.5490352639489,100.0,79.04833747071848,100.0,74.13177852601804,71.380813850743,73.51821764733582,64.00690049479714,66.7918123663747,76.74736090592295,72.91855412056492,95.37255186617253,57.905480070001445,68.95813423122166,100.0,64.00690049479714,74.44408238678304,65.60401895893501,69.92158713012141
vice,79.30542282081444,83.80393153160384,69.92158713012141,69.92158713012141,69.92158713012141,69.92158713012141,83.80393153160384,79.30542282081444,64.68253490875809,69.92158713012141,59.06604264065884,57.905480070001445,100.0,87.54021458143603,73.61948678444523,73.61948678444523,72.0431657292691,88.43137966543131,79.17648339777637,97.68627593308626,69.74413182725523,100.0,97.68627593308626,86.11765559851757,86.11765559851757,72.13907281903028,71.00912053632923,72.13907281903028,83.63950022490779,78.54340569959523,71.380813850743,61.701051948629946,74.13177852601804,67.44301651799513,61.07713662431957,94.82635570520361,88.43137966543131,74.44408238678304,93.0588277992588,76.86275933086262,86.11765559851757,69.92158713012141,74.13177852601804,70.55110040483402,97.68627593308626,79.17648339777637,61.07713662431957,88.43137966543131,72.23531119703514,70.55110040483402,88.43137966543131,64.00690049479714,100.0,64.00690049479714,64.00690049479714,74.44408238678304
vox,69.92158713012141,91.65774923946745,69.92158713012141,66.87251282013307,66.87251282013307,69.92158713012141,91.65774923946745,69.92158713012141,81.4902074646901,69.92158713012141,74.13177852601804,93.45580008996312,69.92158713012141,57.905480070001445,100.0,100.0,70.36987469682589,88.43137966543131,81.4902074646901,81.4902074646901,93.0588277992588,74.44408238678304,100.0,70.55110040483402,73.61948678444523,100.0,64.00690049479714,72.23531119703514,83.63950022490779,77.09530031487091,63.343716998149176,58.288746197337225,74.13177852601804,64.30560358039135,78.66851810318029,76.40455166747519,100.0,92.68336207140476,97.68627593308626,76.86275933086262,70.55110040483402,69.92158713012141,97.68627593308626,90.74510373234504,63.343716998149176,64.00690049479714,70.55110040483402,73.01757253576034,96.72790004498155,79.04833747071848,87.54021458143603,74.44408238678304,64.00690049479714,100.0,100.0,64.00690049479714
wapo,57.905480070001445,69.92158713012141,66.87251282013307,72.91855412056492,72.91855412056492,66.87251282013307,69.92158713012141,57.905480070001445,69.92158713012141,76.86275933086262,69.92158713012141,69.92158713012141,62.052103792799485,59.06604264065884,69.56771127565096,100.0,74.44408238678304,74.44408238678304,79.04833747071848,88.43137966543131,80.23153290665772,72.13907281903028,81.4902074646901,70.55110040483402,100.0,70.55110040483402,76.86275933086262,90.74510373234504,81.34616021409988,83.63950022490779,93.0588277992588,69.92158713012141,62.33530100583307,70.55110040483402,66.39121660638185,76.74736090592295,74.44408238678304,72.91855412056492,100.0,75.84401156437751,100.0,66.87251282013307,65.60401895893501,96.72790004498155,59.5263588036405,97.68627593308626,74.13177852601804,65.83827354181504,72.23531119703514,70.55110040483402,72.0431657292691,65.60401895893501,64.00690049479714,100.0,100.0,90.74510373234504
wsj,83.80393153160384,69.92158713012141,72.91855412056492,72.23531119703514,72.23531119703514,72.91855412056492,69.92158713012141,83.80393153160384,62.33530100583307,72.23531119703514,69.92158713012141,71.85233188065581,69.92158713012141,81.4902074646901,63.8584747124991,67.44301651799513,74.44408238678304,72.13907281903028,76.86275933086262,100.0,93.0588277992588,100.0,88.43137966543131,69.74413182725523,100.0,86.11765559851757,91.65774923946745,69.92158713012141,83.15583453939496,78.54340569959523,93.0588277992588,74.5490352639489,93.0588277992588,70.55110040483402,71.7573984977559,78.92097056791478,72.13907281903028,74.44408238678304,81.4902074646901,76.74736090592295,100.0,57.905480070001445,65.60401895893501,72.23531119703514,70.73344828561903,63.343716998149176,100.0,68.36029924585942,94.82635570520361,78.54340569959523,72.0431657292691,69.92158713012141,74.44408238678304,64.00690049479714,90.74510373234504,100.0
