,aljazeera,alternet,americanconservative,ap,atlantic,bbc,breitbart,businessinsider,buzzfeed,cbs,cnn,commondreams,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,eff,federalist,fox,guardian,huffingtonpost,infowars,intercept,lewrockwell,mintpress,nationalreview,nbc,npr,nypost,nytimes,pjmedia,rawstory,redstate,rt,slate,spectator,techcrunch,time,usatoday,verge,vice,vox,wapo,wsj
huffingtonpost,38.09199390948182,3.0,3.0,24.08318915758459,24.08318915758459,3.0,3.0,38.09199390948182,5.0,3.605551275463989,15.524174696260024,11.0,23.790754506740637,3.605551275463989,5.0990195135927845,8.54400374531753,12.884098726725126,9.38083151964686,24.166091947189145,10.816653826391969,3.1622776601683795,11.74734012447073,8.602325267042627,,10.63014581273465,11.832159566199232,3.7416573867739413,7.0710678118654755,18.2208671582886,11.045361017187261,8.306623862918075,18.788294228055936,10.04987562112089,6.0,16.401219466856727,13.341664064126334,7.615773105863909,12.884098726725126,22.67156809750927,23.62202362203543,12.0,9.0,8.602325267042627,0.0,8.12403840463596,19.6468827043885,10.198039027185569
infowars,6.164414002968976,1.0,24.08318915758459,17.0,17.0,24.08318915758459,1.0,6.164414002968976,13.92838827718412,5.830951894845301,40.45985664828782,19.0,7.280109889280518,25.317977802344327,14.798648586948742,19.0,26.832815729997478,8.06225774829855,23.259406699226016,27.03701166919155,6.4031242374328485,26.645825188948457,0.0,10.63014581273465,,21.72556098240043,19.0,14.352700094407323,11.661903789690601,6.48074069840786,16.673332000533065,16.492422502470642,15.652475842498529,9.0,19.4164878389476,10.295630140987,12.36931687685298,16.0,3.7416573867739413,8.602325267042627,14.0,20.83266665599966,20.09975124224178,13.490737563232042,10.63014581273465,11.832159566199232,3.7416573867739413
intercept,13.152946437965905,3.0,17.0,14.035668847618199,14.035668847618199,17.0,3.0,13.152946437965905,24.515301344262525,31.400636936215164,14.696938456699069,8.602325267042627,27.313000567495326,7.0,13.038404810405298,11.180339887498949,8.366600265340756,9.0,31.906112267087632,20.149441679609886,28.160255680657446,3.7416573867739413,8.12403840463596,11.832159566199232,21.72556098240043,,20.223748416156685,19.0,19.078784028338912,26.40075756488817,21.93171219946131,24.228082879171435,33.24154027718932,20.223748416156685,17.72004514666935,36.87817782917155,13.341664064126334,21.470910553583888,33.823069050575526,24.186773244895647,12.083045973594572,11.661903789690601,16.431676725154983,19.235384061671343,14.071247279470288,27.018512172212592,21.72556098240043
lewrockwell,3.0,24.08318915758459,14.035668847618199,12.36931687685298,12.36931687685298,14.035668847618199,24.08318915758459,3.0,7.280109889280518,2.23606797749979,24.08318915758459,26.40075756488817,18.681541692269406,7.0710678118654755,28.53068523537421,6.164414002968976,10.04987562112089,14.798648586948742,3.0,15.0,8.54400374531753,3.3166247903554,19.6468827043885,3.7416573867739413,19.0,20.223748416156685,,30.95157508108432,34.20526275297414,8.48528137423857,9.0,9.273618495495704,14.696938456699069,16.792855623746664,33.436506994600975,5.656854249492381,9.219544457292887,29.0,11.704699910719626,12.083045973594572,30.215889859476256,4.0,30.610455730027933,19.621416870348583,21.93171219946131,18.681541692269406,21.0
mintpress,1.0,17.0,12.36931687685298,7.0,7.0,12.36931687685298,17.0,1.0,38.09199390948182,12.36931687685298,28.071337695236398,36.11094017053558,8.48528137423857,25.787593916455254,26.019223662515376,17.0,22.825424421026653,28.442925306655784,9.899494936611665,27.23967694375247,10.198039027185569,24.919871588754223,10.198039027185569,7.0710678118654755,14.352700094407323,19.0,30.95157508108432,,4.242640687119285,27.23967694375247,31.906112267087632,9.38083151964686,8.54400374531753,6.782329983125268,11.661903789690601,13.038404810405298,29.765752132274432,4.0,7.280109889280518,25.0,11.0,8.602325267042627,26.40075756488817,0.0,24.020824298928627,20.0,16.30950643030009
nationalreview,3.0,14.035668847618199,7.0,3.605551275463989,3.605551275463989,7.0,14.035668847618199,3.0,6.164414002968976,5.0,26.076809620810597,11.0,25.0,4.0,12.68857754044952,11.661903789690601,13.74772708486752,6.4031242374328485,12.0,30.298514815086232,28.792360097775937,5.916079783099616,8.54400374531753,18.2208671582886,11.661903789690601,19.078784028338912,34.20526275297414,4.242640687119285,,6.782329983125268,5.830951894845301,25.41653005427767,30.886890422961002,10.392304845413264,9.0,6.164414002968976,10.392304845413264,11.224972160321824,27.964262908219126,4.47213595499958,7.0,23.0,11.180339887498949,7.0710678118654755,24.515301344262525,2.0,4.0
nbc,24.08318915758459,12.36931687685298,3.605551275463989,28.160255680657446,28.160255680657446,3.605551275463989,12.36931687685298,24.08318915758459,13.152946437965905,13.92838827718412,3.605551275463989,10.295630140987,9.219544457292887,24.041630560342615,27.65863337187866,17.60681686165901,9.38083151964686,6.782329983125268,17.4928556845359,28.30194339616981,4.242640687119285,6.782329983125268,19.0,11.045361017187261,6.48074069840786,26.40075756488817,8.48528137423857,27.23967694375247,6.782329983125268,,7.0710678118654755,6.164414002968976,11.661903789690601,27.09243436828813,22.090722034374522,8.602325267042627,6.4031242374328485,12.0,7.0710678118654755,12.884098726725126,24.0,9.695359714832659,7.280109889280518,25.317977802344327,6.708203932499369,9.38083151964686,22.561028345356956
npr,17.0,7.0,28.160255680657446,32.449961479175904,32.449961479175904,28.160255680657446,7.0,17.0,3.0,24.515301344262525,5.830951894845301,15.524174696260024,26.19160170741759,4.47213595499958,21.72556098240043,12.083045973594572,23.08679276123039,27.349588662354687,31.400636936215164,31.874754901018456,24.20743687382041,24.186773244895647,11.180339887498949,8.306623862918075,16.673332000533065,21.93171219946131,9.0,31.906112267087632,5.830951894845301,7.0710678118654755,,15.0,12.206555615733702,8.18535277187245,7.280109889280518,31.670175244226233,34.36568055487916,7.280109889280518,7.0710678118654755,5.0,12.206555615733702,16.76305461424021,31.38470965295043,8.06225774829855,10.770329614269007,27.676705006196094,13.564659966250536
nypost,14.035668847618199,3.605551275463989,32.449961479175904,9.0,9.0,32.449961479175904,3.605551275463989,14.035668847618199,1.0,7.280109889280518,31.400636936215164,40.45985664828782,11.0,5.385164807134504,5.385164807134504,10.246950765959598,6.782329983125268,7.874007874011811,7.483314773547883,23.62202362203543,32.64965543462902,6.782329983125268,6.164414002968976,18.788294228055936,16.492422502470642,24.228082879171435,9.273618495495704,9.38083151964686,25.41653005427767,6.164414002968976,15.0,,27.459060435491963,26.94438717061496,30.23243291566195,34.08812109811862,37.97367509209505,17.26267650163207,14.7648230602334,39.21734310225516,36.810324638611924,37.76241517699841,30.23243291566195,25.37715508089904,19.235384061671343,35.014282800023196,31.827660925679098
nytimes,12.36931687685298,28.160255680657446,9.0,8.48528137423857,8.48528137423857,9.0,28.160255680657446,12.36931687685298,3.0,38.09199390948182,2.23606797749979,14.696938456699069,19.0,23.790754506740637,29.765752132274432,13.96424004376894,8.12403840463596,10.04987562112089,8.54400374531753,22.58317958127243,30.01666203960727,29.563490998188964,17.0,10.04987562112089,15.652475842498529,33.24154027718932,14.696938456699069,8.54400374531753,30.886890422961002,11.661903789690601,12.206555615733702,27.459060435491963,,23.769728648009426,10.198039027185569,8.602325267042627,7.483314773547883,7.0710678118654755,9.055385138137417,21.400934559032695,27.313000567495326,12.328828005937952,10.04987562112089,7.3484692283495345,7.483314773547883,6.782329983125268,23.62202362203543
pjmedia,7.0,32.449961479175904,8.48528137423857,7.280109889280518,7.280109889280518,8.48528137423857,32.449961479175904,7.0,24.08318915758459,6.164414002968976,12.36931687685298,24.08318915758459,8.602325267042627,7.280109889280518,3.605551275463989,13.45362404707371,19.6468827043885,26.0,30.215889859476256,19.79898987322333,27.53179979587241,31.240998703626616,11.661903789690601,6.0,9.0,20.223748416156685,16.792855623746664,6.782329983125268,10.392304845413264,27.09243436828813,8.18535277187245,26.94438717061496,23.769728648009426,,27.349588662354687,31.38470965295043,10.392304845413264,13.490737563232042,14.0,21.213203435596427,25.88435821108957,15.297058540778355,22.40535650240808,26.0,23.0,20.248456731316587,14.0
rawstory,3.605551275463989,9.0,7.280109889280518,12.36931687685298,12.36931687685298,7.280109889280518,9.0,3.605551275463989,17.0,13.152946437965905,5.0,28.071337695236398,26.40075756488817,27.313000567495326,25.317977802344327,5.0990195135927845,10.198039027185569,8.54400374531753,8.774964387392123,28.600699292150182,22.67156809750927,6.782329983125268,5.830951894845301,16.401219466856727,19.4164878389476,17.72004514666935,33.436506994600975,11.661903789690601,9.0,22.090722034374522,7.280109889280518,30.23243291566195,10.198039027185569,27.349588662354687,,13.0,16.76305461424021,28.74021572639983,6.4031242374328485,13.076696830622021,13.152946437965905,14.866068747318506,16.09347693943108,14.866068747318506,27.910571473905726,20.322401432901575,18.05547008526779
redstate,28.160255680657446,8.48528137423857,12.36931687685298,13.96424004376894,13.96424004376894,12.36931687685298,8.48528137423857,28.160255680657446,14.035668847618199,3.0,13.92838827718412,26.076809620810597,36.11094017053558,18.681541692269406,7.0,14.798648586948742,8.54400374531753,8.602325267042627,12.569805089976535,25.0,15.297058540778355,7.0,26.832815729997478,13.341664064126334,10.295630140987,36.87817782917155,5.656854249492381,13.038404810405298,6.164414002968976,8.602325267042627,31.670175244226233,34.08812109811862,8.602325267042627,31.38470965295043,13.0,,2.0,4.0,8.0,25.0,12.0,11.045361017187261,9.38083151964686,7.3484692283495345,7.615773105863909,23.62202362203543,29.966648127543394
rt,32.449961479175904,7.280109889280518,13.96424004376894,30.675723300355934,30.675723300355934,13.96424004376894,7.280109889280518,32.449961479175904,12.36931687685298,1.0,24.515301344262525,3.605551275463989,11.0,8.48528137423857,7.0710678118654755,13.038404810405298,19.0,12.884098726725126,29.0,28.160255680657446,15.937377450509228,9.38083151964686,26.570660511172846,7.615773105863909,12.36931687685298,13.341664064126334,9.219544457292887,29.765752132274432,10.392304845413264,6.4031242374328485,34.36568055487916,37.97367509209505,7.483314773547883,10.392304845413264,16.76305461424021,2.0,,7.0710678118654755,10.392304845413264,11.661903789690601,14.696938456699069,21.93171219946131,11.661903789690601,3.7416573867739413,0.0,7.615773105863909,12.884098726725126
slate,9.0,12.36931687685298,30.675723300355934,4.123105625617661,4.123105625617661,30.675723300355934,12.36931687685298,9.0,7.0,3.0,7.280109889280518,5.830951894845301,10.295630140987,25.0,25.787593916455254,28.53068523537421,11.180339887498949,26.832815729997478,9.38083151964686,23.345235059857504,26.645825188948457,12.884098726725126,5.830951894845301,12.884098726725126,16.0,21.470910553583888,29.0,4.0,11.224972160321824,12.0,7.280109889280518,17.26267650163207,7.0710678118654755,13.490737563232042,28.74021572639983,4.0,7.0710678118654755,,7.0,11.224972160321824,2.8284271247461903,2.0,4.47213595499958,22.20360331117452,16.1245154965971,12.083045973594572,10.770329614269007
spectator,8.48528137423857,13.96424004376894,4.123105625617661,7.615773105863909,7.615773105863909,4.123105625617661,13.96424004376894,8.48528137423857,3.605551275463989,24.08318915758459,38.09199390948182,31.400636936215164,15.524174696260024,9.219544457292887,4.0,26.019223662515376,6.164414002968976,8.366600265340756,8.06225774829855,24.166091947189145,24.71841418861655,15.165750888103101,3.605551275463989,22.67156809750927,3.7416573867739413,33.823069050575526,11.704699910719626,7.280109889280518,27.964262908219126,7.0710678118654755,7.0710678118654755,14.7648230602334,9.055385138137417,14.0,6.4031242374328485,8.0,10.392304845413264,7.0,,26.851443164195103,33.1058907144937,20.904544960366874,31.064449134018133,31.25699921617557,32.01562118716424,9.899494936611665,33.24154027718932
techcrunch,7.280109889280518,30.675723300355934,7.615773105863909,26.0,26.0,7.615773105863909,30.675723300355934,7.280109889280518,28.160255680657446,17.0,6.164414002968976,2.23606797749979,40.45985664828782,26.19160170741759,24.041630560342615,12.68857754044952,17.0,10.04987562112089,9.0,23.259406699226016,10.816653826391969,31.622776601683793,7.874007874011811,23.62202362203543,8.602325267042627,24.186773244895647,12.083045973594572,25.0,4.47213595499958,12.884098726725126,5.0,39.21734310225516,21.400934559032695,21.213203435596427,13.076696830622021,25.0,11.661903789690601,11.224972160321824,26.851443164195103,,5.744562646538029,35.2845575287547,6.0,8.306623862918075,5.0,5.385164807134504,7.810249675906654
time,12.36931687685298,4.123105625617661,26.0,11.045361017187261,11.045361017187261,26.0,4.123105625617661,12.36931687685298,32.449961479175904,14.035668847618199,13.152946437965905,12.36931687685298,14.696938456699069,11.0,4.47213595499958,27.65863337187866,11.661903789690601,22.825424421026653,14.798648586948742,31.906112267087632,27.03701166919155,3.1622776601683795,7.615773105863909,12.0,14.0,12.083045973594572,30.215889859476256,11.0,7.0,24.0,12.206555615733702,36.810324638611924,27.313000567495326,25.88435821108957,13.152946437965905,12.0,14.696938456699069,2.8284271247461903,33.1058907144937,5.744562646538029,,25.88435821108957,9.055385138137417,37.97367509209505,7.280109889280518,11.661903789690601,5.830951894845301
usatoday,13.96424004376894,7.615773105863909,11.045361017187261,9.433981132056603,9.433981132056603,11.045361017187261,7.615773105863909,13.96424004376894,9.0,12.36931687685298,3.0,5.0,24.08318915758459,19.0,5.385164807134504,21.72556098240043,17.60681686165901,13.74772708486752,28.442925306655784,3.0,20.149441679609886,6.4031242374328485,11.74734012447073,9.0,20.83266665599966,11.661903789690601,4.0,8.602325267042627,23.0,9.695359714832659,16.76305461424021,37.76241517699841,12.328828005937952,15.297058540778355,14.866068747318506,11.045361017187261,21.93171219946131,2.0,20.904544960366874,35.2845575287547,25.88435821108957,,14.071247279470288,7.810249675906654,19.0,23.043437243605826,27.820855486487112
verge,30.675723300355934,26.0,9.433981132056603,27.349588662354687,27.349588662354687,9.433981132056603,26.0,30.675723300355934,8.48528137423857,7.0,1.0,13.92838827718412,28.071337695236398,8.602325267042627,23.790754506740637,5.385164807134504,12.083045973594572,9.38083151964686,6.4031242374328485,9.899494936611665,15.0,28.160255680657446,26.645825188948457,8.602325267042627,20.09975124224178,16.431676725154983,30.610455730027933,26.40075756488817,11.180339887498949,7.280109889280518,31.38470965295043,30.23243291566195,10.04987562112089,22.40535650240808,16.09347693943108,9.38083151964686,11.661903789690601,4.47213595499958,31.064449134018133,6.0,9.055385138137417,14.071247279470288,,28.861739379323623,32.155870381627054,33.83784863137726,27.51363298439521
vice,4.123105625617661,11.045361017187261,27.349588662354687,1.0,1.0,27.349588662354687,11.045361017187261,4.123105625617661,7.280109889280518,3.605551275463989,3.0,24.515301344262525,26.076809620810597,26.40075756488817,7.280109889280518,29.765752132274432,10.246950765959598,23.08679276123039,6.782329983125268,12.0,27.23967694375247,8.54400374531753,3.7416573867739413,0.0,13.490737563232042,19.235384061671343,19.621416870348583,0.0,7.0710678118654755,25.317977802344327,8.06225774829855,25.37715508089904,7.3484692283495345,26.0,14.866068747318506,7.3484692283495345,3.7416573867739413,22.20360331117452,31.25699921617557,8.306623862918075,37.97367509209505,7.810249675906654,28.861739379323623,,21.93171219946131,25.0,28.74021572639983
vox,7.615773105863909,9.433981132056603,1.0,32.69556544854363,32.69556544854363,1.0,9.433981132056603,7.615773105863909,12.36931687685298,28.160255680657446,24.08318915758459,7.280109889280518,3.605551275463989,36.11094017053558,27.313000567495326,3.605551275463989,13.96424004376894,6.782329983125268,27.349588662354687,17.4928556845359,30.298514815086232,10.198039027185569,3.3166247903554,8.12403840463596,10.63014581273465,14.071247279470288,21.93171219946131,24.020824298928627,24.515301344262525,6.708203932499369,10.770329614269007,19.235384061671343,7.483314773547883,23.0,27.910571473905726,7.615773105863909,0.0,16.1245154965971,32.01562118716424,5.0,7.280109889280518,19.0,32.155870381627054,21.93171219946131,,13.152946437965905,3.0
wapo,26.0,27.349588662354687,32.69556544854363,29.086079144497972,29.086079144497972,32.69556544854363,27.349588662354687,26.0,13.96424004376894,32.449961479175904,17.0,38.09199390948182,5.830951894845301,11.0,18.681541692269406,25.317977802344327,13.45362404707371,8.12403840463596,7.874007874011811,31.400636936215164,28.30194339616981,28.792360097775937,24.919871588754223,19.6468827043885,11.832159566199232,27.018512172212592,18.681541692269406,20.0,2.0,9.38083151964686,27.676705006196094,35.014282800023196,6.782329983125268,20.248456731316587,20.322401432901575,23.62202362203543,7.615773105863909,12.083045973594572,9.899494936611665,5.385164807134504,11.661903789690601,23.043437243605826,33.83784863137726,25.0,13.152946437965905,,21.0
wsj,11.045361017187261,1.0,29.086079144497972,31.76476034853718,31.76476034853718,29.086079144497972,1.0,11.045361017187261,30.675723300355934,9.0,14.035668847618199,6.164414002968976,31.400636936215164,10.295630140987,8.48528137423857,7.0,5.0990195135927845,19.6468827043885,10.04987562112089,7.483314773547883,31.874754901018456,4.242640687119285,5.916079783099616,10.198039027185569,3.7416573867739413,21.72556098240043,21.0,16.30950643030009,4.0,22.561028345356956,13.564659966250536,31.827660925679098,23.62202362203543,14.0,18.05547008526779,29.966648127543394,12.884098726725126,10.770329614269007,33.24154027718932,7.810249675906654,5.830951894845301,27.820855486487112,27.51363298439521,28.74021572639983,3.0,21.0,
